sale_time,location_id,item_id,item_name,item_category,price,quantity,check_id,check_total
2016-11-23 10:40:40,5,e3a62aa5,Mini Cheeseburger,Budget,100,1,61461861b3,96.84
2015-09-22 04:42:31,2,7761a8b0,Student Deal Burger,Budget,120,1,6c83faa6dc,126.57
2015-05-23 15:25:25,1,9a6e9ae3,Mini Cheeseburger,Budget,100,1,49f0aea639,98.35
2017-10-08 14:12:57,5,69caa198,Mini Cheeseburger,Budget,100,1,2fc9e1c65f,109.97
2017-11-07 14:44:48,1,59a5f228,Value Chicken Burger,Budget,110,2,1ce540e33a,214.8
2016-07-01 07:00:09,5,582160ed,Truffle Cheese Burger,Premium,370,1,7d5eef12c8,392.91
2015-07-13 20:56:18,1,ab8d516e,Value Chicken Burger,Budget,110,2,732f7a87b7,233.69
2015-06-21 03:16:38,4,96345ba7,Mini Cheeseburger,Budget,100,1,4810bb045a,102.54
2015-02-11 16:33:10,4,08cc4ac6,Truffle Cheese Burger,Premium,370,1,54c43887ca,364.66
2017-11-28 10:21:44,4,5904aa3f,Value Chicken Burger,Budget,110,3,1d899ca653,315.25
2015-04-18 20:55:58,1,5c62ee5f,Mini Cheeseburger,Budget,100,1,c93147324b,107.81
2016-03-27 01:56:40,1,e6150b8a,Student Deal Burger,Budget,120,1,4cd42ed3b6,124.22
2015-11-05 20:19:49,1,77696614,Value Chicken Burger,Budget,110,1,c3dc1e32d4,111.29
2015-08-01 07:53:12,5,e4ae3015,Student Deal Burger,Budget,120,1,89dbc1b713,122.43
2015-04-01 13:00:31,4,b9e25335,Value Chicken Burger,Budget,110,1,e0467bbdb2,115.6
2015-10-23 00:30:35,5,46f69c7d,Classic Angus Burger,Premium,320,1,3542e873f7,351.91
2016-12-06 07:58:52,2,93ff3a38,Mini Cheeseburger,Budget,100,2,62fda1f803,211.83
2017-08-25 05:46:28,5,e6833d90,Classic Angus Burger,Premium,320,1,e36e1fd719,317.01
2016-10-04 02:30:56,3,54bdbcf1,Student Deal Burger,Budget,120,1,761d4cebb3,130.12
2015-11-09 08:07:45,1,fed4a254,Student Deal Burger,Budget,120,1,5f397abf0e,120.47
2017-09-11 11:09:05,3,9ad882fd,Mini Cheeseburger,Budget,100,2,fc80ceb0d0,213.77
2016-07-04 04:07:14,2,7cc6f926,Classic Angus Burger,Premium,320,3,ecdbb6a136,1022.17
2015-05-29 23:23:37,5,ca1d91c5,Double BBQ Burger,Premium,350,1,a0bff12c26,360.64
2017-06-08 00:52:03,3,b6c8410a,Student Deal Burger,Budget,120,1,8cfb807591,125.28
2016-01-21 03:36:19,4,d2bf56e0,Classic Angus Burger,Premium,320,1,5711b7c824,316.3
2016-06-08 02:34:20,3,689e2ede,Student Deal Burger,Budget,120,1,7f101c54d4,129.98
2017-09-16 00:21:41,1,527fafbd,Classic Angus Burger,Premium,320,1,378fe0aa2f,330.22
2015-05-22 04:15:28,3,814273e3,Mini Cheeseburger,Budget,100,1,17fc85bbef,102.21
2016-04-03 15:25:06,2,c164e729,Truffle Cheese Burger,Premium,370,3,715b010c3d,1159.74
2016-03-05 11:43:08,2,36679011,Student Deal Burger,Budget,120,1,3e359f004e,131.16
2017-02-05 10:29:56,1,1d679e24,Mini Cheeseburger,Budget,100,1,c85bd0da19,101.08
2017-07-15 20:10:03,4,290b9bbc,Student Deal Burger,Budget,120,2,fff60455d2,234.8
2017-12-28 16:02:19,2,12cb3912,Value Chicken Burger,Budget,110,1,bd68ae39f3,115.33
2016-11-27 17:38:21,2,788a95be,Mini Cheeseburger,Budget,100,1,4924795b61,98.63
2016-04-13 12:20:22,2,a7ed4d4c,Student Deal Burger,Budget,120,1,b0a3d773a9,122.85
2017-01-14 21:13:28,5,b2aee934,Classic Angus Burger,Premium,320,1,5c52a5aec8,307.34
2017-09-15 07:05:03,1,50731d3f,Value Chicken Burger,Budget,110,1,9af239449f,107.76
2015-09-06 07:06:38,2,9da5f65f,Value Chicken Burger,Budget,110,2,b0904de4e6,238.05
2015-06-26 19:43:42,5,99943fba,Double BBQ Burger,Premium,350,1,0b8972d5c1,383.34
2016-01-01 03:57:44,5,2c532afb,Student Deal Burger,Budget,120,1,0968b7d35a,126.92
2017-06-02 16:39:47,4,b673d54d,Student Deal Burger,Budget,120,1,4706856809,120.92
2017-12-05 06:37:52,3,d6d23514,Mini Cheeseburger,Budget,100,2,4981d11f98,213.96
2016-11-04 23:31:35,4,a06f162f,Truffle Cheese Burger,Premium,370,1,af02eeb195,393.46
2016-03-10 20:37:22,1,48e3f788,Double BBQ Burger,Premium,350,2,835de10378,741.4
2017-06-15 22:08:26,3,1e5337a4,Double BBQ Burger,Premium,350,3,a451161ceb,1125.74
2015-02-10 12:06:13,4,c9c1326a,Value Chicken Burger,Budget,110,1,d6e41833ea,113.16
2016-10-09 19:37:34,1,f9f0126a,Mini Cheeseburger,Budget,100,1,64eb4967c4,105.68
2015-06-19 13:07:45,4,c30195ea,Truffle Cheese Burger,Premium,370,1,ceebe1014c,375.47
2016-05-23 23:42:04,2,e5e630b7,Truffle Cheese Burger,Premium,370,1,ce5702434d,390.63
2015-03-28 04:27:40,2,190ca87e,Double BBQ Burger,Premium,350,1,1898c44fa0,344.89
2017-07-21 13:18:08,1,12b9cce6,Value Chicken Burger,Budget,110,1,8b1a3c73a3,120.97
2016-04-04 01:37:39,1,ce8fe737,Student Deal Burger,Budget,120,1,29a73cd262,126.79
2016-10-12 14:37:33,4,a3c1f1bb,Student Deal Burger,Budget,120,1,c398cd743e,125.37
2017-03-17 12:41:03,2,4e89032b,Mini Cheeseburger,Budget,100,1,bca135d0c4,101.5
2017-07-31 00:54:22,2,518963c7,Student Deal Burger,Budget,120,1,c04c654bdb,122.85
2016-05-07 15:38:01,3,ab5a0695,Value Chicken Burger,Budget,110,2,ded2986ce1,228.58
2016-06-22 11:57:01,3,90d73cfc,Student Deal Burger,Budget,120,1,64b3af3731,115.62
2015-06-25 07:17:36,5,a87d711c,Classic Angus Burger,Premium,320,1,3c435fd8a5,308.26
2016-09-14 09:08:33,3,35d94530,Truffle Cheese Burger,Premium,370,2,80229418b6,757.38
2016-10-02 17:18:27,2,190673e7,Mini Cheeseburger,Budget,100,1,bb33a5c843,104.92
2016-06-04 14:24:03,4,57fab443,Student Deal Burger,Budget,120,3,5ff5c5cb38,346.18
2015-08-08 13:37:57,5,a5f28291,Mini Cheeseburger,Budget,100,2,5c029e6f16,213.57
2016-01-03 09:02:03,3,a1820fd8,Student Deal Burger,Budget,120,3,8e846f8c6e,343.25
2017-09-03 19:16:37,1,834ee39c,Student Deal Burger,Budget,120,1,72333d3f84,129.33
2017-05-04 09:46:46,1,c87dc0e5,Student Deal Burger,Budget,120,1,4a78fa2100,114.06
2016-04-28 21:08:08,4,d689e7ca,Value Chicken Burger,Budget,110,2,2f50542b4f,209.85
2016-06-17 00:02:53,2,981aa3aa,Student Deal Burger,Budget,120,1,67d8948cbd,118.66
2015-11-22 10:19:08,4,60118a5a,Truffle Cheese Burger,Premium,370,1,8f5e558b3c,369.12
2015-09-23 19:18:06,3,48cb8b05,Student Deal Burger,Budget,120,2,f928361b79,235.31
2015-12-13 03:48:19,2,08194e0d,Truffle Cheese Burger,Premium,370,3,667347ce3b,1170.4
2015-10-12 06:48:56,2,b42d4e51,Student Deal Burger,Budget,120,2,ee96370b89,245.69
2017-07-30 04:22:35,2,1e59dffe,Classic Angus Burger,Premium,320,1,4ed5c5338c,307.73
2016-06-08 04:18:29,1,a4e3b491,Value Chicken Burger,Budget,110,1,910ab2411f,114.87
2016-12-10 13:15:54,1,d360dca4,Student Deal Burger,Budget,120,1,0859fdc369,122.29
2015-08-08 21:13:56,4,4d14c51c,Double BBQ Burger,Premium,350,2,5ef585047e,715.0
2017-06-24 15:44:35,3,7bcd8672,Value Chicken Burger,Budget,110,1,25c5124dbd,115.75
2016-06-23 06:44:35,4,72783145,Truffle Cheese Burger,Premium,370,1,90b8cb5744,390.94
2016-08-22 11:27:18,3,7fee392c,Double BBQ Burger,Premium,350,1,cee4bdc44b,357.56
2017-02-04 19:47:57,4,a432fe99,Truffle Cheese Burger,Premium,370,1,05c7510ca2,356.63
2016-09-18 18:07:52,3,bdd65092,Student Deal Burger,Budget,120,1,83d53c9c84,119.98
2017-11-23 18:53:48,2,c8df7534,Mini Cheeseburger,Budget,100,2,759bf1a2da,190.9
2015-07-11 21:06:08,4,b3bd4c82,Truffle Cheese Burger,Premium,370,1,aaf73365d9,403.47
2016-04-24 14:15:01,3,5f949a65,Student Deal Burger,Budget,120,1,27f9c2cf3c,122.65
2015-09-03 22:48:56,3,ea71ae43,Student Deal Burger,Budget,120,1,de0a3c8389,127.19
2017-10-03 10:45:12,4,4b1ba93e,Classic Angus Burger,Premium,320,2,c45355057e,649.64
2016-08-17 03:43:29,5,5a1c8996,Student Deal Burger,Budget,120,1,c7b6e84f7a,114.45
2016-03-02 10:52:08,3,72ca1080,Value Chicken Burger,Budget,110,1,cc2bda2793,112.0
2015-02-19 08:42:32,4,de4de567,Student Deal Burger,Budget,120,1,eb2395bd56,121.03
2015-04-17 03:24:18,4,1f98bb8c,Truffle Cheese Burger,Premium,370,1,1a582991b5,361.89
2015-11-16 23:38:04,1,aaecb66f,Mini Cheeseburger,Budget,100,1,ab95a7c255,99.65
2015-09-19 19:40:34,3,b6fee938,Value Chicken Burger,Budget,110,2,77d8c79852,218.81
2015-06-01 23:49:19,5,e96302ee,Truffle Cheese Burger,Premium,370,1,8356fc5112,378.61
2017-02-03 07:32:48,1,fbf16174,Value Chicken Burger,Budget,110,1,511613af27,114.63
2016-07-21 18:53:13,2,a73812d8,Value Chicken Burger,Budget,110,3,4097eef99e,359.11
2017-10-20 22:23:17,2,9dec6134,Student Deal Burger,Budget,120,3,142b5858e0,357.95
2017-08-30 06:00:56,2,7ebf04a1,Truffle Cheese Burger,Premium,370,1,4e2aa5040b,406.03
2017-07-15 12:44:25,3,eb72a5e2,Value Chicken Burger,Budget,110,2,71d8ea62e9,232.81
2016-09-22 04:49:36,2,c7af3d1c,Classic Angus Burger,Premium,320,1,4af9fff69a,318.94
2016-01-22 22:41:46,3,f33ffc71,Value Chicken Burger,Budget,110,1,cb401990df,115.21
2015-07-18 22:11:37,2,3fbd4ead,Mini Cheeseburger,Budget,100,1,62b7ae5626,106.97
2016-02-15 17:49:12,4,c7ac0bdd,Student Deal Burger,Budget,120,2,046f30f758,229.45
2017-06-19 21:14:18,5,b214fd35,Classic Angus Burger,Premium,320,2,800b75c351,667.22
2016-06-12 01:58:06,3,41b1e837,Double BBQ Burger,Premium,350,1,faf5507fef,377.6
2015-12-01 00:47:25,5,fe929e5a,Student Deal Burger,Budget,120,1,33ac53c221,126.4
2017-07-23 06:27:27,1,ed6f9cfd,Double BBQ Burger,Premium,350,1,c5bcad862e,340.55
2015-07-22 09:37:48,3,b45ee87f,Mini Cheeseburger,Budget,100,3,208c8ab3d1,320.01
2016-05-25 00:56:34,4,7fcc4568,Value Chicken Burger,Budget,110,1,2456d5297d,112.64
2017-05-17 19:12:55,1,8f94fbff,Student Deal Burger,Budget,120,2,f49f36a0bf,251.11
2016-12-31 11:25:12,5,5198f3f2,Double BBQ Burger,Premium,350,1,81b81e13bb,343.62
2016-08-15 12:57:51,3,2b4ecfe7,Double BBQ Burger,Premium,350,2,54bd1a771f,765.99
2016-05-20 22:06:03,5,ad945f77,Classic Angus Burger,Premium,320,3,1e79aaf8cd,1014.38
2015-11-24 07:39:42,2,51cc75c9,Mini Cheeseburger,Budget,100,1,efd0b0cbb8,97.04
2016-11-07 04:47:50,4,0e87a2d4,Mini Cheeseburger,Budget,100,1,b9c4e6aaf1,96.31
2015-05-23 23:02:25,4,ee8f1314,Truffle Cheese Burger,Premium,370,3,a1815809d6,1056.51
2016-04-10 16:08:03,1,456ec7e6,Student Deal Burger,Budget,120,1,cb97155594,114.9
2017-01-11 05:46:00,4,8672cee8,Student Deal Burger,Budget,120,1,7441c599ce,123.08
2015-12-04 15:36:18,1,e7952472,Student Deal Burger,Budget,120,3,af466ab11d,387.75
2017-07-09 00:34:30,3,7162e76f,Value Chicken Burger,Budget,110,1,d6f898a6af,113.93
2015-05-19 06:45:44,1,180839d9,Truffle Cheese Burger,Premium,370,1,58bff75556,361.63
2016-04-10 10:25:23,4,08418c3c,Classic Angus Burger,Premium,320,1,dd196a1539,338.68
2015-05-03 07:38:12,5,5eb10bbb,Double BBQ Burger,Premium,350,3,0bc595254b,1016.7
2016-02-18 21:40:15,3,b8ae14bd,Mini Cheeseburger,Budget,100,1,0d99529135,104.68
2017-11-08 00:33:41,5,9251eeea,Value Chicken Burger,Budget,110,1,c17f99df20,118.97
2017-08-07 18:32:09,1,e3201b08,Double BBQ Burger,Premium,350,1,0d198b0016,350.5
2016-08-28 05:53:41,3,fc011df6,Value Chicken Burger,Budget,110,1,2133411ae7,112.02
2016-10-23 00:30:00,2,156f7f5e,Mini Cheeseburger,Budget,100,1,84acf15846,97.55
2015-11-24 07:04:14,5,210058a0,Classic Angus Burger,Premium,320,1,3985ecd649,335.13
2015-07-20 16:57:04,4,5be31bca,Truffle Cheese Burger,Premium,370,1,cd40eab129,363.72
2015-02-16 02:52:09,4,959f3644,Classic Angus Burger,Premium,320,2,647a88e053,634.59
2016-08-31 23:29:24,4,2365d782,Truffle Cheese Burger,Premium,370,2,4c3f8c798f,707.56
2015-07-26 19:57:00,1,df74a700,Student Deal Burger,Budget,120,2,63ba3c63c8,263.6
2015-12-27 22:57:47,1,5face174,Student Deal Burger,Budget,120,1,58b143220c,125.76
2017-09-15 01:17:23,1,3cf6afb5,Truffle Cheese Burger,Premium,370,2,d5c15e020a,741.59
2017-05-02 12:47:06,2,8ff16fd8,Value Chicken Burger,Budget,110,3,a6ddbf8159,342.26
2017-10-03 04:42:29,2,e2b52f2b,Classic Angus Burger,Premium,320,1,d6417ef317,345.2
2016-03-11 21:57:30,5,786282af,Truffle Cheese Burger,Premium,370,1,17ec453efc,369.38
2017-11-06 09:29:25,5,40560b36,Double BBQ Burger,Premium,350,2,41261b5ffa,762.26
2015-09-12 01:59:11,3,f35959f2,Truffle Cheese Burger,Premium,370,1,4fe2fdbb17,373.39
2015-11-14 02:01:00,1,bd9e77b0,Value Chicken Burger,Budget,110,1,cdc4757792,114.41
2016-01-22 18:26:01,4,dde7386a,Mini Cheeseburger,Budget,100,1,99ae840204,100.54
2016-10-16 16:27:11,5,2b8b3621,Mini Cheeseburger,Budget,100,1,1a0d8d523c,99.8
2016-11-20 02:42:41,5,ef886a6c,Mini Cheeseburger,Budget,100,1,9a7eff38a8,99.75
2017-02-17 11:12:50,2,d8e9167b,Double BBQ Burger,Premium,350,1,f5bf4f7d4f,377.84
2015-11-16 13:21:54,4,c1addbd9,Classic Angus Burger,Premium,320,2,3bfd1ddf0e,612.6
2015-04-27 18:08:10,5,75acabe9,Value Chicken Burger,Budget,110,3,2b7361ee63,345.53
2016-06-16 21:07:42,2,941fac02,Mini Cheeseburger,Budget,100,1,f78b8787e6,97.78
2015-06-29 04:23:03,5,4b3249a0,Mini Cheeseburger,Budget,100,3,e3f9a7299f,310.58
2016-03-30 22:23:34,5,43e44859,Student Deal Burger,Budget,120,1,d8d5414506,123.58
2016-08-28 00:56:47,2,a420b2b9,Truffle Cheese Burger,Premium,370,1,d0955c231a,401.64
2015-06-14 16:38:29,4,df982efd,Student Deal Burger,Budget,120,2,d96e85801d,235.72
2015-04-23 23:15:13,2,5a6a4c49,Value Chicken Burger,Budget,110,1,25c1226ea3,106.08
2015-05-20 09:24:25,3,14119c29,Mini Cheeseburger,Budget,100,1,996388dc85,100.42
2016-04-20 03:11:09,3,cfa1a266,Student Deal Burger,Budget,120,1,50ff883660,131.08
2017-03-04 01:19:50,1,cec0694a,Value Chicken Burger,Budget,110,1,5a08b394e2,120.9
2016-07-23 18:39:55,1,d7b7ee01,Student Deal Burger,Budget,120,3,f4a7fe4ee7,394.42
2015-11-01 08:14:19,3,c2e9996a,Mini Cheeseburger,Budget,100,1,c822e395d6,108.88
2016-09-07 03:05:20,5,49d2cb13,Student Deal Burger,Budget,120,2,22a5810dcc,228.96
2017-06-09 17:53:48,4,4f707806,Mini Cheeseburger,Budget,100,1,31aee03ca9,95.3
2015-07-31 03:03:35,4,869763bb,Mini Cheeseburger,Budget,100,1,5a5c39cc47,96.18
2016-09-24 08:54:11,1,9f6a3ee3,Value Chicken Burger,Budget,110,3,73e449905f,344.12
2017-10-03 22:00:41,1,34747287,Value Chicken Burger,Budget,110,1,c66cf56eb6,114.17
2017-02-27 07:20:54,2,88da7d1f,Truffle Cheese Burger,Premium,370,2,68ec080db7,756.22
2017-09-19 02:46:06,1,16c9fff5,Double BBQ Burger,Premium,350,1,6575dcca39,332.58
2015-07-11 17:03:55,2,aa1cbcfe,Mini Cheeseburger,Budget,100,2,0c5c0877a4,193.38
2016-10-04 13:17:42,5,7a71df69,Student Deal Burger,Budget,120,3,c7ee0c9b1d,343.15
2016-03-25 15:56:02,4,1eb91700,Mini Cheeseburger,Budget,100,1,6815987fe8,104.7
2015-11-19 23:43:26,2,65003c9b,Truffle Cheese Burger,Premium,370,1,51fbe28630,402.89
2015-05-12 23:04:48,4,7c8e4e6d,Mini Cheeseburger,Budget,100,1,bd1c54d912,102.94
2016-03-11 10:35:58,3,14c72db4,Truffle Cheese Burger,Premium,370,2,480bb0910d,738.2
2016-03-30 00:41:20,4,51e17634,Value Chicken Burger,Budget,110,2,4b601e820f,218.46
2016-08-16 20:39:42,1,3622cbb1,Value Chicken Burger,Budget,110,1,3400303692,106.86
2015-11-28 01:08:34,1,9ed2c6e4,Classic Angus Burger,Premium,320,1,9aae7f8e1d,310.39
2016-11-11 23:29:44,3,59d1ae21,Mini Cheeseburger,Budget,100,1,9d407bba66,96.85
2016-12-14 10:14:39,5,3b77ba1b,Classic Angus Burger,Premium,320,2,ddea41c1af,683.34
2015-02-12 11:38:38,4,c68efe0e,Value Chicken Burger,Budget,110,1,19d5d1054b,107.02
2016-06-16 18:18:49,5,ccc34a9f,Mini Cheeseburger,Budget,100,1,c324d96a90,105.82
2015-12-21 13:32:54,1,0185322a,Classic Angus Burger,Premium,320,1,86f803ef2a,314.56
2016-10-30 00:43:53,4,20a15c0b,Value Chicken Burger,Budget,110,1,f65bfca7ec,106.42
2015-01-17 01:50:08,5,10dc4fef,Truffle Cheese Burger,Premium,370,1,21c4f3a734,365.52
2016-01-07 14:25:57,3,7ecdff47,Truffle Cheese Burger,Premium,370,1,e05869b1e1,399.6
2015-06-02 15:51:28,1,f990996f,Value Chicken Burger,Budget,110,1,8145c79019,120.05
2017-07-09 07:27:53,3,93f725ef,Truffle Cheese Burger,Premium,370,1,427a8eba2c,374.68
2016-03-10 17:55:55,4,82d90f92,Truffle Cheese Burger,Premium,370,2,c017a6a628,739.63
2016-06-14 07:07:02,5,c98aefd6,Double BBQ Burger,Premium,350,2,77f14a59bc,767.78
2015-11-30 07:02:19,3,f850a7e8,Student Deal Burger,Budget,120,1,f0714ebb89,129.77
2016-07-30 09:02:59,5,150aa98d,Mini Cheeseburger,Budget,100,1,18deb04f75,107.39
2017-07-13 01:37:05,3,572a4e46,Classic Angus Burger,Premium,320,2,413ff1fa9d,685.98
2015-04-05 10:09:35,4,11ff78ca,Mini Cheeseburger,Budget,100,1,a5ac545401,99.44
2015-08-07 08:23:33,3,bfef39cb,Truffle Cheese Burger,Premium,370,1,5a55eddec5,393.1
2017-10-14 14:22:25,1,b6395695,Mini Cheeseburger,Budget,100,1,fe2c21acfa,108.45
2015-01-14 09:08:23,4,456debf8,Truffle Cheese Burger,Premium,370,3,62811bcb7c,1179.42
2017-05-14 13:21:34,5,ff43ee59,Truffle Cheese Burger,Premium,370,1,1b3e8df277,359.33
2015-02-28 02:23:02,5,cfdef236,Student Deal Burger,Budget,120,1,544da90f76,126.39
2015-01-18 02:47:58,4,5902acf2,Mini Cheeseburger,Budget,100,1,da61d8b537,102.92
2017-04-23 08:59:44,4,15883e0e,Student Deal Burger,Budget,120,2,b8b631dca1,257.51
2015-07-10 23:03:53,1,1d89f7ff,Truffle Cheese Burger,Premium,370,1,43bf78365b,357.7
2016-08-16 08:05:51,5,31781e32,Classic Angus Burger,Premium,320,1,636d2e3a3a,318.05
2015-08-20 18:28:59,2,a5be588e,Student Deal Burger,Budget,120,1,a6fa9dca20,115.34
2016-04-24 03:36:48,5,f903f06a,Mini Cheeseburger,Budget,100,1,01596b25bc,101.45
2016-11-17 20:09:27,2,e01f1d4d,Mini Cheeseburger,Budget,100,3,054e3cf956,295.47
2016-04-11 22:05:51,2,a0842837,Value Chicken Burger,Budget,110,1,a64760daeb,114.65
2015-09-06 23:35:55,1,47f99023,Mini Cheeseburger,Budget,100,2,8bceb016af,203.82
2016-08-18 02:48:11,5,7d5882eb,Mini Cheeseburger,Budget,100,1,bbfe3f93f4,96.98
2017-03-02 06:45:10,4,632e7863,Mini Cheeseburger,Budget,100,1,b94d6b23fc,104.78
2015-12-06 21:53:46,3,82165d7f,Student Deal Burger,Budget,120,1,79e1ca5ea6,126.09
2017-03-03 07:56:39,1,a700fecf,Truffle Cheese Burger,Premium,370,1,f2fed70b37,405.03
2015-10-01 13:05:24,2,2758de7d,Value Chicken Burger,Budget,110,2,2b150ab504,232.79
2015-03-25 04:31:37,1,cada2ab7,Double BBQ Burger,Premium,350,1,d1fe5a4215,355.51
2015-09-10 23:02:14,1,111810f8,Mini Cheeseburger,Budget,100,1,fb6e9112d1,108.31
2017-09-25 14:44:09,1,a6d30059,Student Deal Burger,Budget,120,1,e9ae6ebe2a,117.02
2016-11-11 04:30:40,1,f65c7362,Value Chicken Burger,Budget,110,1,f5187eb802,112.94
2015-04-04 23:56:11,2,9263595f,Mini Cheeseburger,Budget,100,1,bce65376d5,102.91
2017-12-22 14:42:00,5,33fcf121,Value Chicken Burger,Budget,110,2,4a923cf3db,218.89
2015-08-18 23:36:05,3,be3497a1,Mini Cheeseburger,Budget,100,2,9c29e11fba,212.26
2017-09-29 17:38:32,1,7fe64e94,Student Deal Burger,Budget,120,1,76b9178288,129.14
2015-06-18 15:08:51,2,38eb4a94,Student Deal Burger,Budget,120,1,812f9f55ea,116.75
2016-04-04 00:33:16,4,7fca11ce,Value Chicken Burger,Budget,110,2,6be7010e84,240.1
2016-06-13 21:17:04,2,eb21eeb4,Value Chicken Burger,Budget,110,1,955ccc3d97,112.91
2016-08-21 21:56:49,5,7a7c39bf,Truffle Cheese Burger,Premium,370,1,afc11afc83,369.39
2017-12-22 05:53:02,1,5fac927d,Double BBQ Burger,Premium,350,2,d34373f068,665.21
2017-05-18 11:48:38,3,9f706d66,Double BBQ Burger,Premium,350,1,0aab0697b1,378.34
2017-12-02 20:18:52,3,2f680458,Mini Cheeseburger,Budget,100,1,066cfeefbe,96.21
2016-04-06 11:38:28,3,274f0432,Classic Angus Burger,Premium,320,2,38f90f0af7,652.26
2017-11-12 08:10:37,3,19322288,Value Chicken Burger,Budget,110,1,f03a182fce,120.78
2017-04-21 21:59:23,5,89fe478a,Value Chicken Burger,Budget,110,1,6a4d7c639d,110.47
2016-05-18 00:17:34,1,42c70e27,Double BBQ Burger,Premium,350,1,9516a6ee97,363.84
2017-02-03 14:08:25,4,53666af8,Truffle Cheese Burger,Premium,370,2,f93fcb8b77,770.1
2016-01-20 07:32:46,5,a2c47714,Classic Angus Burger,Premium,320,2,979174888d,632.99
2016-09-29 19:15:58,2,7840d487,Student Deal Burger,Budget,120,1,7c678993a1,123.45
2016-03-01 01:51:34,5,705d0085,Mini Cheeseburger,Budget,100,1,870881b8fc,103.51
2016-09-27 12:59:58,2,668b7771,Student Deal Burger,Budget,120,1,b47cf6a9f0,118.09
2016-03-07 08:08:56,3,a38553ab,Classic Angus Burger,Premium,320,1,323816f8d8,330.66
2017-12-27 08:28:08,1,803c3959,Mini Cheeseburger,Budget,100,2,e70668354e,207.52
2016-04-18 07:02:26,5,6ad7f348,Mini Cheeseburger,Budget,100,2,c5dfcdab91,214.73
2016-04-12 19:29:53,1,12ad65eb,Student Deal Burger,Budget,120,1,2b627d7894,130.83
2016-10-27 02:51:11,5,7da28889,Value Chicken Burger,Budget,110,3,d8c1a61df9,345.78
2017-06-27 18:04:29,2,ed41b020,Truffle Cheese Burger,Premium,370,1,816fa1da34,391.06
2017-03-29 11:48:45,4,3c9b8c72,Classic Angus Burger,Premium,320,1,bd34a6bf05,336.13
2015-01-29 16:27:07,5,11feb076,Mini Cheeseburger,Budget,100,1,c5ee4a274e,108.05
2017-09-14 21:34:33,2,5027d9f8,Double BBQ Burger,Premium,350,1,65d3c14774,352.26
2016-06-22 03:17:52,3,1f7026ae,Student Deal Burger,Budget,120,3,32254ddd79,363.1
2017-07-02 10:55:02,3,df1f6566,Student Deal Burger,Budget,120,3,ba9f9c8175,386.97
2015-11-26 10:33:06,2,3784ce19,Student Deal Burger,Budget,120,2,1a6209c369,229.13
2015-09-12 18:11:22,5,806106c9,Classic Angus Burger,Premium,320,1,dbdce7173c,321.88
2015-05-21 00:44:04,1,545ee3d7,Mini Cheeseburger,Budget,100,1,0fbe286fd5,97.43
2016-11-18 20:15:20,1,ba59ff49,Student Deal Burger,Budget,120,1,acf169c6f5,130.2
2017-04-03 16:07:12,3,24c49b4e,Student Deal Burger,Budget,120,1,8b4827af38,116.11
2016-09-09 07:12:00,5,e7203030,Student Deal Burger,Budget,120,1,8d221a0302,123.53
2016-01-06 17:12:19,1,2ba75180,Value Chicken Burger,Budget,110,1,40432a9d92,118.15
2015-09-12 11:28:38,1,e0844f5a,Mini Cheeseburger,Budget,100,1,e188407a8c,107.43
2016-10-21 01:25:12,2,2732a78d,Student Deal Burger,Budget,120,2,f77f08a17d,231.33
2016-08-15 16:31:08,1,db928c9a,Student Deal Burger,Budget,120,3,18951579c5,355.17
2015-07-27 00:58:32,5,9d288241,Classic Angus Burger,Premium,320,2,2a71b32793,678.96
2016-10-01 05:31:09,3,866f5a66,Truffle Cheese Burger,Premium,370,1,846226e4c4,391.27
2017-02-21 05:34:57,5,7d740fcb,Truffle Cheese Burger,Premium,370,1,541078485c,366.51
2016-11-16 22:37:01,2,6c5380e0,Value Chicken Burger,Budget,110,1,5b77c7aa01,113.39
2016-03-31 07:44:18,4,7d37b25b,Classic Angus Burger,Premium,320,2,390b4fdd7a,649.16
2016-09-10 18:13:53,3,32f05cc5,Truffle Cheese Burger,Premium,370,1,04a1e4dbbd,393.49
2016-06-28 03:04:30,4,34444225,Student Deal Burger,Budget,120,1,42c4375078,121.52
2017-12-02 14:42:16,3,c28e3d3b,Classic Angus Burger,Premium,320,1,2e93ad2169,350.22
2016-01-29 23:01:13,4,d6a09d75,Mini Cheeseburger,Budget,100,3,ea67aa2c17,300.04
2015-10-19 00:34:20,1,1f3bb3bb,Mini Cheeseburger,Budget,100,3,972afd20f7,317.99
2017-06-26 09:54:45,2,4f3255e6,Double BBQ Burger,Premium,350,1,a316d1f502,372.48
2015-01-25 16:29:34,3,56357ef6,Mini Cheeseburger,Budget,100,2,53e953f5cc,207.25
2015-03-14 15:22:36,2,4ebc981e,Truffle Cheese Burger,Premium,370,3,11b80b3998,1198.36
2017-01-09 01:21:21,5,a9e32d9f,Student Deal Burger,Budget,120,2,64111acb2b,230.16
2016-03-27 13:33:15,3,8cf08ded,Student Deal Burger,Budget,120,2,21dcc6d74a,246.25
2016-10-18 22:31:12,5,4a8cf137,Truffle Cheese Burger,Premium,370,1,84bafcc7b1,380.64
2016-08-18 22:34:04,1,4038c433,Double BBQ Burger,Premium,350,1,ced8c83688,357.27
2015-04-13 05:15:54,5,70844d18,Double BBQ Burger,Premium,350,3,dd415e7ac4,1084.85
2015-08-28 18:04:57,1,562a2a70,Double BBQ Burger,Premium,350,1,98a6d4c31c,373.24
