sale_time,location_id,item_id,item_name,item_category,price,quantity,check_id,check_total
2016-01-30 03:18:07,1,d398db88,Double BBQ Burger,Premium,350,1,81f6e08db2,359.44
2015-03-07 19:38:36,3,c6e6e0ef,Classic Angus Burger,Premium,320,1,73219729c4,344.77
2017-10-06 10:43:58,4,6d55c339,Mini Cheeseburger,Budget,100,2,b45e6092aa,206.6
2016-08-29 23:25:25,2,901edf9a,Double BBQ Burger,Premium,350,1,81697c4483,384.32
2015-05-21 01:43:20,3,7144cc26,Mini Cheeseburger,Budget,100,3,9614eaa77c,301.95
2015-12-01 12:08:46,5,a7d6b6ed,Student Deal Burger,Budget,120,1,9e3c08358b,126.66
2015-03-07 07:40:13,3,f3cd74db,Classic Angus Burger,Premium,320,1,c139e7e05c,330.87
2015-10-13 22:56:53,1,0452ba00,Value Chicken Burger,Budget,110,2,696eef8fa8,232.46
2017-08-14 12:00:41,5,77ef009e,Double BBQ Burger,Premium,350,1,63faf5ffc0,383.11
2017-03-26 18:34:18,3,0671a407,Value Chicken Burger,Budget,110,1,8772541046,104.76
2016-12-16 16:53:41,2,7e2f4338,Mini Cheeseburger,Budget,100,2,250ea3d630,204.86
2016-03-11 22:55:51,4,b9095558,Classic Angus Burger,Premium,320,2,842c070bcb,671.59
2015-02-15 16:02:53,3,ae263d05,Mini Cheeseburger,Budget,100,1,90d2fa1eb7,99.31
2016-12-26 09:04:25,4,9d7fdcd3,Student Deal Burger,Budget,120,1,eda2d925c2,117.59
2017-03-13 01:10:40,2,baa9a53f,Student Deal Burger,Budget,120,1,87ef1c6845,120.77
2017-01-15 16:10:59,5,62bf5072,Mini Cheeseburger,Budget,100,2,f66aa01841,210.98
2016-03-26 06:31:07,5,2bb15a52,Student Deal Burger,Budget,120,1,b08949524e,125.43
2015-02-19 22:56:04,3,81ca31a0,Value Chicken Burger,Budget,110,1,d1d6655230,113.83
2016-03-04 16:07:35,3,3f8d6061,Value Chicken Burger,Budget,110,2,03c4d8ea21,212.77
2015-10-24 20:46:41,3,228ebc2c,Student Deal Burger,Budget,120,1,9cf6482cf2,116.46
2015-11-06 23:10:24,2,1186ef4d,Truffle Cheese Burger,Premium,370,1,15b91ae165,382.02
2016-06-10 23:33:22,4,c243ce3d,Student Deal Burger,Budget,120,2,7564cfe0c4,260.43
2015-01-15 16:47:34,4,69bb502d,Double BBQ Burger,Premium,350,1,072d80a439,356.28
2017-06-24 12:13:55,3,7d4c729a,Value Chicken Burger,Budget,110,2,5dd8998919,230.77
2016-05-28 04:36:33,3,bd1532b9,Value Chicken Burger,Budget,110,1,1cc29541bd,105.1
2016-11-06 09:48:12,3,236d6290,Value Chicken Burger,Budget,110,1,804c5c2553,112.52
2017-02-26 04:52:17,2,017f9889,Truffle Cheese Burger,Premium,370,1,24803f038d,367.05
2016-09-29 23:40:39,1,a286a92b,Student Deal Burger,Budget,120,1,918c3be1ed,118.41
2017-01-09 03:41:21,4,3938ed56,Classic Angus Burger,Premium,320,1,27107d4cf1,318.56
2017-03-30 16:46:07,5,d572c01d,Truffle Cheese Burger,Premium,370,1,36e5385cd9,396.7
2016-06-14 20:35:17,4,ac101efd,Student Deal Burger,Budget,120,1,9df5bbb814,117.53
2016-02-14 04:31:53,4,8a2ec1ee,Student Deal Burger,Budget,120,1,3997a9197e,125.28
2015-10-25 21:42:54,3,eb3adb84,Truffle Cheese Burger,Premium,370,1,a55bd69167,370.3
2015-04-27 09:51:41,3,58380b9f,Mini Cheeseburger,Budget,100,1,2258736e5a,103.08
2016-02-07 16:12:37,2,14bc3e9d,Student Deal Burger,Budget,120,1,733f77c338,120.72
2017-08-03 13:23:05,1,b338174b,Mini Cheeseburger,Budget,100,1,b139a71c2c,100.65
2015-01-03 08:40:37,3,f4162891,Mini Cheeseburger,Budget,100,2,5b4c4c06ea,198.2
2017-03-09 09:24:22,4,7a689901,Student Deal Burger,Budget,120,1,99b58be35f,118.77
2015-10-10 23:45:02,5,1e88b2d2,Classic Angus Burger,Premium,320,1,0aa9837ad0,313.4
2016-01-22 00:12:49,3,37d944b1,Student Deal Burger,Budget,120,2,e66e12fa10,248.09
2017-07-17 20:34:06,2,abdd7eae,Value Chicken Burger,Budget,110,1,b0996e1b32,116.93
2016-11-02 23:06:10,2,0ccb2888,Value Chicken Burger,Budget,110,1,bcc929de69,106.62
2015-09-04 03:24:16,5,f22633ce,Mini Cheeseburger,Budget,100,1,22d4db6ee1,104.31
2017-06-14 08:14:56,1,1c7dd1c8,Mini Cheeseburger,Budget,100,1,054592f566,97.46
2016-05-12 00:23:50,5,97464d22,Value Chicken Burger,Budget,110,2,5ee1e34385,223.4
2016-04-25 12:26:49,1,043cf6fa,Value Chicken Burger,Budget,110,1,28bd375c40,111.42
2016-04-19 09:56:40,2,e4cdbd83,Double BBQ Burger,Premium,350,1,3fc9a7a478,333.1
2015-12-22 01:56:08,5,5b811cab,Student Deal Burger,Budget,120,1,3c92c93c5c,129.6
2015-12-17 10:52:23,2,7f6987c0,Student Deal Burger,Budget,120,1,d3dd29919f,128.13
2017-03-29 01:18:39,5,079a63ae,Mini Cheeseburger,Budget,100,1,a8c1039408,106.46
2017-04-24 13:35:56,2,b9344b44,Student Deal Burger,Budget,120,1,7e42dfce38,122.43
2017-04-23 19:16:02,2,b4906492,Mini Cheeseburger,Budget,100,1,bb3b82fc2d,97.17
2015-01-16 06:58:01,3,8ffb8c4f,Mini Cheeseburger,Budget,100,1,518a9a1f91,106.75
2015-11-05 19:44:10,1,5f313f0e,Value Chicken Burger,Budget,110,1,4507c55ada,104.71
2015-11-30 02:59:34,5,12eb28b5,Truffle Cheese Burger,Premium,370,1,077d0d5034,359.17
2015-03-17 18:49:15,3,c10a17eb,Truffle Cheese Burger,Premium,370,2,c668ed9fb5,714.89
2015-01-19 03:41:43,1,9e35c08f,Double BBQ Burger,Premium,350,2,6d68d7a696,742.74
2015-09-03 12:43:06,3,5ad8306a,Mini Cheeseburger,Budget,100,2,acb9a09762,218.75
2015-11-26 18:02:26,1,0bbe0951,Student Deal Burger,Budget,120,1,bf50054a55,118.09
2017-02-19 12:17:32,3,9846d3b7,Value Chicken Burger,Budget,110,1,5cf057c50d,117.7
2017-07-17 14:08:59,2,11a43034,Truffle Cheese Burger,Premium,370,1,65e93b3bf1,379.15
2015-10-05 08:16:47,4,2a1a6d7d,Mini Cheeseburger,Budget,100,1,8ca028efe5,102.88
2015-06-08 19:33:52,1,830787ed,Double BBQ Burger,Premium,350,1,513610f8d6,335.61
2016-07-02 15:37:15,2,feec99b6,Mini Cheeseburger,Budget,100,1,f9bceecf43,99.5
2016-11-04 19:31:46,3,e8f1248e,Value Chicken Burger,Budget,110,1,4b39dc8068,113.46
2015-09-26 08:50:29,4,9a0bdfe3,Truffle Cheese Burger,Premium,370,3,7927a6de1b,1198.05
2016-01-13 13:13:20,2,9c0b3ace,Classic Angus Burger,Premium,320,1,bb2deb7927,329.26
2015-12-02 07:53:12,4,1679f228,Truffle Cheese Burger,Premium,370,1,54095d2483,373.4
2017-06-09 11:07:07,1,505f598b,Student Deal Burger,Budget,120,3,1af25ccd5f,348.78
2015-03-31 16:56:10,3,63b628a5,Double BBQ Burger,Premium,350,1,3a4b97538d,373.49
2016-11-04 14:29:17,5,7f21ebfb,Double BBQ Burger,Premium,350,2,44657a312d,727.93
2016-09-24 06:05:59,3,5b3a63ca,Truffle Cheese Burger,Premium,370,1,09a50e6866,380.47
2017-01-03 21:12:40,2,9ea18672,Mini Cheeseburger,Budget,100,1,766ec78ab6,97.14
2016-03-06 21:26:02,2,d46a5bfb,Student Deal Burger,Budget,120,1,2300c044d6,121.11
2016-05-04 13:34:53,2,04bb26cb,Mini Cheeseburger,Budget,100,1,f7de8a5378,96.71
2017-02-04 00:40:50,5,ad77dcb8,Student Deal Burger,Budget,120,1,83d290478b,115.02
2016-03-19 14:05:05,5,7fede8e2,Student Deal Burger,Budget,120,1,41677c10f2,121.05
2015-10-15 14:54:51,4,f76f20e8,Classic Angus Burger,Premium,320,1,2227ddd9d5,310.03
2015-06-12 14:46:00,1,bd44ba17,Student Deal Burger,Budget,120,1,b902ea1239,124.2
2017-10-11 20:57:33,1,e395fdee,Student Deal Burger,Budget,120,1,952c1e3905,123.94
2015-01-20 20:38:39,5,73f856a5,Student Deal Burger,Budget,120,2,e057ff4ad6,240.91
2016-04-28 22:28:16,4,5a368d70,Value Chicken Burger,Budget,110,1,0edf1f5a26,117.71
2015-01-02 18:08:22,2,728d343f,Truffle Cheese Burger,Premium,370,3,50bf0fc6cd,1105.72
2016-01-23 17:30:10,5,2582e9da,Truffle Cheese Burger,Premium,370,2,26373ea8cf,786.6
2015-05-27 07:15:53,2,cb7e6dca,Student Deal Burger,Budget,120,2,e5aac80188,235.78
2015-04-09 14:54:31,3,e11b1eb2,Classic Angus Burger,Premium,320,1,b39dc65a10,325.95
2015-04-13 05:33:32,4,062c5156,Double BBQ Burger,Premium,350,1,8602c9059d,359.66
2016-05-18 13:18:09,2,db96bffb,Value Chicken Burger,Budget,110,1,225db622df,107.88
2017-09-24 12:55:47,2,0a5c949b,Student Deal Burger,Budget,120,2,604c5ba91f,245.29
2016-04-06 06:04:00,5,0f33ec2a,Double BBQ Burger,Premium,350,1,b457bae38f,335.1
2016-03-06 19:49:05,5,3b677345,Truffle Cheese Burger,Premium,370,1,08e51af411,401.79
2017-07-22 12:11:02,2,e0c44858,Value Chicken Burger,Budget,110,2,e2422fd4e1,222.59
2016-12-04 10:22:30,3,f9ac36f1,Double BBQ Burger,Premium,350,1,282c65fc54,363.81
2017-03-11 16:15:11,4,0c57e2a4,Mini Cheeseburger,Budget,100,1,5caa524077,106.07
2015-11-20 17:18:49,3,be04b2c0,Mini Cheeseburger,Budget,100,1,2e69cf485d,100.8
2015-06-17 08:55:10,5,069b82ff,Mini Cheeseburger,Budget,100,1,4bb1289310,104.9
2016-06-26 10:37:18,2,f36dd49d,Value Chicken Burger,Budget,110,1,6bedfac43b,111.77
2016-02-08 08:26:57,5,d3de4f5f,Mini Cheeseburger,Budget,100,3,0e3b96b918,297.49
2017-04-22 03:00:25,4,c023334d,Mini Cheeseburger,Budget,100,1,d216566cc4,102.8
2015-02-27 07:47:57,3,031e46a3,Mini Cheeseburger,Budget,100,2,5a1384953d,198.58
2017-01-01 18:14:50,3,565ecc4b,Value Chicken Burger,Budget,110,1,085bd406b3,112.7
2015-05-13 00:17:46,1,dd8fb5c5,Truffle Cheese Burger,Premium,370,1,550d752095,381.48
2017-04-21 00:35:23,3,6f491a57,Mini Cheeseburger,Budget,100,3,89a1749ffb,309.39
2015-05-26 12:02:45,1,6dc37478,Value Chicken Burger,Budget,110,1,ad86af5f07,112.85
2016-07-06 17:03:05,5,6669bdc8,Mini Cheeseburger,Budget,100,1,d26de7aa03,96.07
2015-06-29 12:08:03,3,ac3bf3be,Classic Angus Burger,Premium,320,1,ac0b219b98,346.65
2017-11-27 00:08:25,1,ce27fa13,Mini Cheeseburger,Budget,100,2,093e96f636,216.56
2016-07-17 12:59:45,4,3a685b13,Mini Cheeseburger,Budget,100,1,79976988e5,101.36
2015-12-17 00:58:34,1,86d8bf9b,Double BBQ Burger,Premium,350,1,51e573cfac,335.27
2017-03-05 16:13:05,3,e5f49b0d,Truffle Cheese Burger,Premium,370,1,8ef98a4c54,397.64
2016-02-11 19:37:31,3,1a75d593,Truffle Cheese Burger,Premium,370,2,c5242625e2,722.68
2015-03-18 03:08:51,5,4be82740,Double BBQ Burger,Premium,350,1,eb7609d29e,381.24
2017-12-08 14:35:59,3,81bc6f89,Mini Cheeseburger,Budget,100,3,17abaeb1bd,298.33
2015-10-28 13:04:17,4,a5ee2900,Double BBQ Burger,Premium,350,2,2664945628,696.7
2016-03-21 08:02:32,2,2704dfd9,Mini Cheeseburger,Budget,100,3,42f5f77c6a,297.51
2015-10-18 00:10:18,1,20786c73,Student Deal Burger,Budget,120,1,597fb22cf1,124.64
2016-07-23 20:18:30,5,08ac76c2,Mini Cheeseburger,Budget,100,1,0030ca93f6,109.46
2017-11-10 10:33:58,5,2a1b7aa3,Mini Cheeseburger,Budget,100,1,04ee7717d5,95.89
2016-12-07 01:49:27,3,09084ee3,Value Chicken Burger,Budget,110,2,47111ddece,218.4
2015-10-09 09:27:42,4,41c940c0,Classic Angus Burger,Premium,320,1,ce4232cff4,311.36
2015-02-13 06:12:38,1,9b81b085,Mini Cheeseburger,Budget,100,1,126b4d23e3,101.85
2016-05-30 23:23:09,2,b1fe936d,Student Deal Burger,Budget,120,2,0be25d32ae,228.32
2016-01-23 01:10:11,5,216a5ef3,Student Deal Burger,Budget,120,1,8b8e587b80,121.13
2017-02-22 10:23:08,3,d9d7a81e,Student Deal Burger,Budget,120,2,46ad2f78ee,247.02
2015-05-17 22:32:16,4,27d0d60c,Student Deal Burger,Budget,120,1,c84b82bdfe,119.11
2015-02-09 11:29:09,2,9ab24d1a,Student Deal Burger,Budget,120,1,e8846db48e,120.6
2016-02-16 04:23:17,5,23098198,Value Chicken Burger,Budget,110,1,81b13832a7,110.21
2017-12-09 04:54:38,1,c08f7941,Value Chicken Burger,Budget,110,1,33d19de33d,105.65
2017-09-07 00:13:04,5,d30c9ab0,Value Chicken Burger,Budget,110,1,f270c6a6b6,116.38
2015-08-23 19:20:12,1,84ec2627,Mini Cheeseburger,Budget,100,1,866414f329,102.45
2016-11-04 00:11:43,2,81c1d373,Value Chicken Burger,Budget,110,1,0924e56aeb,120.15
2015-03-21 02:16:16,3,0099bd3e,Mini Cheeseburger,Budget,100,1,6180953615,107.47
2015-11-05 11:58:09,5,d4a8e969,Value Chicken Burger,Budget,110,1,a4f6225480,111.95
2016-11-30 20:01:35,4,024a5829,Student Deal Burger,Budget,120,3,9ca2362b65,345.08
2016-02-12 19:49:07,3,d1192e85,Double BBQ Burger,Premium,350,2,1293952925,725.43
2016-07-09 01:27:13,4,c417cbc4,Student Deal Burger,Budget,120,2,aa10761851,252.61
2017-09-18 13:52:42,5,7d440936,Classic Angus Burger,Premium,320,1,2400540e93,309.11
2016-02-11 11:24:07,5,5f8c5dd2,Student Deal Burger,Budget,120,2,03931bfe24,259.13
2016-06-07 18:57:32,1,3b4b332d,Student Deal Burger,Budget,120,1,690521ae69,124.2
2016-07-19 16:30:36,5,d7ab438f,Student Deal Burger,Budget,120,1,fa4785e828,130.65
2017-08-22 23:31:23,5,ccf602e3,Value Chicken Burger,Budget,110,1,39c8547d63,107.12
2016-06-07 12:52:59,2,c2965889,Mini Cheeseburger,Budget,100,1,c3344fe86a,101.0
2015-06-09 00:43:36,4,1849c94c,Mini Cheeseburger,Budget,100,2,fcd4a10ddb,206.4
2015-07-20 20:53:31,3,c8846b02,Value Chicken Burger,Budget,110,1,5cfafda8ad,115.19
2017-11-19 00:53:35,1,0617e9c3,Double BBQ Burger,Premium,350,2,94b4356308,692.52
2017-11-17 06:51:56,2,20c3def0,Value Chicken Burger,Budget,110,1,92787f54a4,115.1
2016-10-12 19:59:21,5,82bc4883,Double BBQ Burger,Premium,350,2,19b365a0d8,761.79
2016-02-05 15:48:14,4,2ad02a74,Student Deal Burger,Budget,120,1,934dcf77b0,129.44
2015-06-06 14:27:56,1,0e4ba9e2,Truffle Cheese Burger,Premium,370,1,1cea92e606,374.98
2015-07-25 14:38:55,3,4e8e9ae8,Truffle Cheese Burger,Premium,370,3,c1d72a097f,1084.06
2016-11-22 02:52:29,5,22e7f202,Mini Cheeseburger,Budget,100,3,fd87c48491,298.71
2015-02-05 09:26:30,3,6fd39491,Classic Angus Burger,Premium,320,1,34733b010a,329.73
2017-04-03 23:46:44,1,0a0a2d3d,Value Chicken Burger,Budget,110,1,c4769ce53d,118.98
2015-05-11 08:36:10,1,f2148fd6,Truffle Cheese Burger,Premium,370,1,4aabd394b1,405.88
2016-08-11 19:36:24,5,3868fdee,Double BBQ Burger,Premium,350,2,b2c1ef3906,745.15
2015-09-26 05:41:21,5,d4f2c503,Student Deal Burger,Budget,120,3,e80fb25cb4,388.87
2016-10-31 08:07:55,5,b3804bf5,Truffle Cheese Burger,Premium,370,1,85dbff4c02,391.26
2016-04-28 00:51:40,1,261f0df6,Value Chicken Burger,Budget,110,1,82034731b8,115.69
2016-04-10 13:22:31,3,25df2e54,Mini Cheeseburger,Budget,100,1,eb9313452a,96.05
2016-10-20 18:25:56,2,dc7c0798,Classic Angus Burger,Premium,320,1,e98bfe2603,338.4
2015-01-05 08:31:18,1,8fd4954c,Classic Angus Burger,Premium,320,1,c78bd5012b,338.91
2015-05-12 17:38:59,2,6c64bdae,Truffle Cheese Burger,Premium,370,1,324b58f5f7,367.86
2016-06-28 10:27:15,1,7b7e19f6,Value Chicken Burger,Budget,110,1,16e1b3a7c2,108.02
2016-03-24 01:02:19,5,d48e4487,Classic Angus Burger,Premium,320,3,80baacdeb5,1008.58
2016-07-10 17:16:24,3,b0d5c7e1,Student Deal Burger,Budget,120,3,ab32f60acf,383.88
2015-04-20 03:30:36,2,fcd8d739,Mini Cheeseburger,Budget,100,1,b199dd6bf4,97.84
2017-08-17 23:31:37,2,2b788969,Value Chicken Burger,Budget,110,2,8220d2c14e,233.53
2017-11-24 08:01:56,5,b7084967,Student Deal Burger,Budget,120,1,d7f6e53322,131.97
2016-07-09 03:33:10,2,598a8f4f,Value Chicken Burger,Budget,110,1,c486f7abfa,113.64
2015-09-17 22:47:36,2,53fb334a,Student Deal Burger,Budget,120,1,bf9fe0c883,124.27
2015-06-20 04:01:25,3,6c2c09fd,Value Chicken Burger,Budget,110,1,1373838997,113.86
2016-01-31 03:56:09,3,4498e508,Mini Cheeseburger,Budget,100,1,77f023e2b4,100.24
2015-04-16 17:34:39,4,78224b2c,Truffle Cheese Burger,Premium,370,3,ca0b55ac6f,1060.59
2016-11-12 22:12:42,4,da871046,Student Deal Burger,Budget,120,1,1c7fb7fc36,116.0
2016-04-10 22:35:33,2,93e47c6b,Double BBQ Burger,Premium,350,2,15aaa6c705,734.58
2017-01-11 13:45:24,5,ab0f3c8d,Double BBQ Burger,Premium,350,1,7d5b24936c,353.79
2016-03-05 20:17:03,5,d7423668,Classic Angus Burger,Premium,320,1,5d1e4a4dfb,338.05
2016-12-24 04:30:56,2,e1aa6766,Value Chicken Burger,Budget,110,3,4aa942d56d,350.92
2017-03-26 08:22:19,3,d63382e7,Truffle Cheese Burger,Premium,370,1,a6eb710e8f,375.13
2016-08-20 19:58:58,5,8d5b18d3,Mini Cheeseburger,Budget,100,2,33152e649f,205.91
2017-06-16 01:52:34,2,c1b50881,Value Chicken Burger,Budget,110,1,df50e742f6,105.56
2015-11-24 11:08:21,5,c1495c15,Value Chicken Burger,Budget,110,1,911ae2f0ca,105.99
2015-01-17 19:29:50,3,10222f45,Classic Angus Burger,Premium,320,3,49044fef75,987.93
2017-03-30 00:38:36,3,f0587c7e,Student Deal Burger,Budget,120,1,54f583f3cd,118.71
2016-01-03 07:12:08,1,51c3fc4e,Value Chicken Burger,Budget,110,1,6b0ce1a158,106.83
2015-02-17 13:59:00,2,563507a0,Student Deal Burger,Budget,120,1,5fbb878c8c,126.05
2016-05-09 15:14:39,1,142b4cc4,Student Deal Burger,Budget,120,3,4d32def416,352.84
2015-09-03 11:31:48,2,5eb44ddb,Double BBQ Burger,Premium,350,1,c47ad1424c,354.3
2015-01-18 23:50:45,5,99479b3f,Value Chicken Burger,Budget,110,1,827562cbb6,107.35
2017-04-09 19:46:05,5,a062ffec,Mini Cheeseburger,Budget,100,2,7ec22a08c7,200.25
2017-03-03 11:11:21,3,bf85b330,Value Chicken Burger,Budget,110,2,5d190eea8a,229.14
2016-08-29 16:07:17,1,d7038440,Value Chicken Burger,Budget,110,2,e607dd4926,221.14
2017-04-21 19:03:11,3,628700bc,Mini Cheeseburger,Budget,100,1,119a74684c,109.95
2017-11-16 02:56:56,4,0578e741,Value Chicken Burger,Budget,110,1,93c11801eb,110.45
2015-09-26 12:17:51,1,44970814,Student Deal Burger,Budget,120,1,25d9fbbe7f,128.31
2017-04-27 05:32:20,1,d50933de,Value Chicken Burger,Budget,110,2,ae1720a67d,224.85
2017-04-27 05:03:37,3,c99d98ca,Student Deal Burger,Budget,120,1,549330e359,121.55
2015-09-30 10:16:09,2,b7cfa5ef,Truffle Cheese Burger,Premium,370,1,8dc8b4db5e,381.77
2017-03-31 18:20:28,2,4d816d5d,Double BBQ Burger,Premium,350,1,266236664c,350.5
2015-02-22 01:59:53,3,36feee79,Double BBQ Burger,Premium,350,1,cac3738602,362.98
2017-05-22 09:56:29,4,cec97c94,Student Deal Burger,Budget,120,3,452c446324,345.77
2015-04-24 18:47:12,1,18687426,Value Chicken Burger,Budget,110,1,83b00c2292,118.72
2016-08-12 14:44:59,5,eeaa7572,Mini Cheeseburger,Budget,100,3,61a8c89e80,296.82
2017-07-18 21:33:21,3,0a498cbd,Mini Cheeseburger,Budget,100,2,f55dca5c27,197.26
2017-02-08 07:17:37,4,35b0c6f9,Value Chicken Burger,Budget,110,2,d713b19f62,216.6
2016-06-07 00:44:47,3,f0f6e66c,Student Deal Burger,Budget,120,3,b042a04e68,394.09
2015-10-01 22:51:02,5,981fb4d9,Student Deal Burger,Budget,120,1,927aa3c2eb,116.36
2016-05-01 05:20:19,4,084de0ed,Truffle Cheese Burger,Premium,370,1,9ec5733136,379.84
2016-03-04 12:15:27,5,423c1a82,Value Chicken Burger,Budget,110,3,169b3679e2,353.61
2016-06-16 00:51:33,3,a4d476b7,Mini Cheeseburger,Budget,100,3,1132fc00ad,302.5
2015-03-21 11:16:37,5,b34a8251,Mini Cheeseburger,Budget,100,1,b291397002,98.29
2015-09-16 15:40:09,2,4a16118b,Double BBQ Burger,Premium,350,1,99563567e6,339.79
2015-12-05 22:21:45,3,085e4fb0,Student Deal Burger,Budget,120,2,6d4cbdd6ff,228.53
2016-11-01 05:37:30,1,f2c503ac,Truffle Cheese Burger,Premium,370,1,56c47ada90,366.81
2017-04-29 19:02:26,3,85134e80,Value Chicken Burger,Budget,110,1,7c77566316,116.76
2015-02-10 10:33:37,4,d877825f,Double BBQ Burger,Premium,350,1,7f99339cfb,365.9
2016-09-05 04:38:14,4,3ed971d2,Truffle Cheese Burger,Premium,370,3,f44da151de,1171.63
2016-07-19 21:15:51,2,301f3aee,Classic Angus Burger,Premium,320,1,510768c44d,339.39
2017-12-13 13:34:09,3,bf73997d,Student Deal Burger,Budget,120,1,902b074bb0,128.66
2015-11-28 12:22:59,5,45553401,Truffle Cheese Burger,Premium,370,1,c76b56cdba,405.84
2016-04-05 00:45:06,2,070b23a8,Double BBQ Burger,Premium,350,3,5aac0a126f,1060.98
2017-11-07 14:29:54,4,dc0ca5ac,Mini Cheeseburger,Budget,100,3,56d0049303,319.12
2017-01-18 10:42:06,3,639ede8f,Student Deal Burger,Budget,120,1,3feab292d8,122.62
2015-07-21 10:10:03,5,fccbebab,Classic Angus Burger,Premium,320,1,d12dc8556f,342.94
2017-09-08 13:44:12,4,db07dc76,Value Chicken Burger,Budget,110,3,c28afb22ca,335.17
2015-04-12 22:48:32,1,3a76acfb,Student Deal Burger,Budget,120,1,7317ec99ae,120.3
2017-02-26 11:28:32,2,d2716f5d,Mini Cheeseburger,Budget,100,2,70b2a8fd15,200.91
2015-11-08 04:46:30,5,ae499a37,Student Deal Burger,Budget,120,2,3afce5f82e,239.97
2015-12-27 02:05:32,4,c60fb962,Classic Angus Burger,Premium,320,1,97c6afe7cb,343.62
2017-01-20 15:42:20,2,7e636315,Double BBQ Burger,Premium,350,1,4f87573cb7,381.98
2016-08-09 14:32:39,1,b21fccd1,Value Chicken Burger,Budget,110,1,054d28fe9e,119.17
2017-03-07 15:55:30,2,035b4de1,Classic Angus Burger,Premium,320,1,b0d695bd6e,308.94
2016-03-29 05:33:25,1,3adef924,Classic Angus Burger,Premium,320,2,db557fc135,700.24
2015-12-15 04:03:01,4,28fd65f6,Mini Cheeseburger,Budget,100,1,1f24571681,96.35
2015-03-12 00:50:08,3,3a8cc3d0,Double BBQ Burger,Premium,350,1,5eaeef6b93,358.59
2016-07-15 02:14:54,2,5ce30acb,Truffle Cheese Burger,Premium,370,1,dff5b7abff,389.99
2017-05-05 02:22:32,1,8827793c,Truffle Cheese Burger,Premium,370,1,b9e212ae87,365.55
2017-05-12 14:57:03,3,6afcd19f,Student Deal Burger,Budget,120,1,87af5be20c,117.55
2017-02-06 11:38:26,4,d04e3ec4,Value Chicken Burger,Budget,110,1,f7ce109dd1,115.21
2017-02-27 08:23:04,2,1b9c1247,Classic Angus Burger,Premium,320,1,a290abb0f4,329.99
2015-03-02 08:04:16,1,921b6e3c,Truffle Cheese Burger,Premium,370,1,c3973bff48,360.96
2016-12-26 22:05:33,5,dcd7df27,Student Deal Burger,Budget,120,2,56a1aaee10,248.48
2016-02-11 11:06:32,2,43fd9b52,Mini Cheeseburger,Budget,100,1,fc47983f9d,104.05
2015-04-06 16:09:58,2,04a0019e,Student Deal Burger,Budget,120,1,e900d3c4a6,121.78
2016-03-05 03:06:39,3,d297e263,Double BBQ Burger,Premium,350,1,a7163c5d5a,355.91
2016-07-21 22:47:26,5,253f897a,Student Deal Burger,Budget,120,1,db249aa28d,128.85
2016-05-17 08:24:41,4,e4b32468,Mini Cheeseburger,Budget,100,2,82b19a027a,215.28
2017-02-12 08:17:28,5,3ba34acb,Value Chicken Burger,Budget,110,1,3bec1f1a0f,120.58
2017-05-22 03:28:55,5,e57077c9,Student Deal Burger,Budget,120,1,0704b82bc5,129.79
2016-07-14 15:46:19,2,84eba12e,Student Deal Burger,Budget,120,2,f5c6f30232,233.05
2015-07-11 23:55:09,3,81d04792,Truffle Cheese Burger,Premium,370,3,dc39f1bfdf,1184.23
2017-05-12 15:16:15,2,741d8e8d,Student Deal Burger,Budget,120,1,21adab2412,115.18
2017-12-01 17:41:02,1,82e76100,Classic Angus Burger,Premium,320,1,5dc3723e35,332.72
2017-10-03 09:24:23,3,a809f97e,Student Deal Burger,Budget,120,2,5caa4ba6da,247.92
2015-05-04 10:42:43,4,7889833a,Mini Cheeseburger,Budget,100,1,e86b0bf008,108.56
2016-05-29 09:12:44,1,f27be3db,Value Chicken Burger,Budget,110,2,bc2ba43552,209.05
2015-04-24 12:56:21,5,2592fa73,Mini Cheeseburger,Budget,100,2,48d890f748,192.5
2015-06-13 20:16:07,4,d2476033,Mini Cheeseburger,Budget,100,1,bd9d10ae30,104.55
2015-03-14 20:53:02,1,a20ceaab,Student Deal Burger,Budget,120,1,c9b28a6438,116.11
2017-06-16 01:45:06,2,20d91193,Mini Cheeseburger,Budget,100,1,bfc0a5cf27,101.39
2016-09-30 00:41:45,1,dcf8fe69,Value Chicken Burger,Budget,110,1,f04bd74086,113.81
2015-06-06 02:25:14,1,de5b1701,Classic Angus Burger,Premium,320,1,b7eaab50d1,349.08
2017-05-10 19:28:22,1,894b5361,Student Deal Burger,Budget,120,1,312b414885,127.69
2016-07-30 11:26:49,2,73753d59,Student Deal Burger,Budget,120,1,306be7043a,126.54
2015-03-18 22:35:21,4,00f68588,Student Deal Burger,Budget,120,1,52172b962c,125.93
2017-09-29 16:08:46,2,7224b80a,Value Chicken Burger,Budget,110,1,f1f2559b07,114.59
2016-04-04 09:08:30,4,2d914b8f,Double BBQ Burger,Premium,350,2,bb11f1b111,692.03
2016-10-04 01:05:50,2,0241c47a,Classic Angus Burger,Premium,320,2,d20e4593cf,638.72
2017-11-03 13:38:49,2,a68c81cb,Student Deal Burger,Budget,120,1,b34ffab857,118.31
2017-09-18 20:42:47,4,a6657f57,Value Chicken Burger,Budget,110,1,17ff118f80,118.44
2015-07-19 23:32:10,1,f28ddad7,Value Chicken Burger,Budget,110,1,02ffda39de,109.09
